Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6474618911743164,,,,,,,,,2.5347864627838135,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.814815044403076,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8888890743255615,,,,,,,,,3.9583330154418945,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.814815044403076,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8438,,,,,,,,,2340,106.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6474618911743164,,,,,,,,,2.5347864627838135,5125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.814815044403076,,,,,,,,,2.9166669845581055,5125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8518519401550293,,,,,,,,,2.9166669845581055,5125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.814815044403076,,,,,,,,,2.9166669845581055,5125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.9166669845581055,5125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10125,,,,,,,,,0,124.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6041070222854614,,,,,,,,,2.5347864627838135,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740741014480591,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.814815044403076,,,,,,,,,3.9583330154418945,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740741014480591,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800,,,,,,,,,2520,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5824306011199951,,,,,,,,,2.5347864627838135,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7037041187286377,,,,,,,,,2.9166669845581055,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777777910232544,,,,,,,,,3.9583330154418945,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6296300888061523,,,,,,,,,2.9166669845581055,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22950,,,,,,,,,900,47.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6257847547531128,,,,,,,,,2.5347864627838135,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777777910232544,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777777910232544,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666669845581055,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16875,,,,,,,,,0,54.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6257847547531128,,,,,,,,,2.5347864627838135,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777777910232544,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.777777910232544,,,,,,,,,3.9583330154418945,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7037041187286377,,,,,,,,,2.9166669845581055,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713,,,,,,,,,360,68.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5607534646987915,,,,,,,,,2.5347864627838135,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666669845581055,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740741014480591,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.555556058883667,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10463,,,,,,,,,0,83.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.539076328277588,,,,,,,,,2.5347864627838135,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6296300888061523,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666669845581055,,,,,,,,,4.1666669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6296300888061523,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7088,,,,,,,,,2160,26.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.539076328277588,,,,,,,,,2.5347864627838135,5062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6296300888061523,,,,,,,,,2.9166669845581055,5062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666669845581055,,,,,,,,,2.9166669845581055,5062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6296300888061523,,,,,,,,,2.9166669845581055,5062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.9166669845581055,5062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100,,,,,,,,,0,37.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6041070222854614,,,,,,,,,2.5347864627838135,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740741014480591,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8518519401550293,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666669845581055,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.9166669845581055,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103613,,,,,,,,,0,33.0,,
